Price,Close,High,Low,Open,Volume
Ticker,ABEV3.SA,ABEV3.SA,ABEV3.SA,ABEV3.SA,ABEV3.SA
Date,,,,,
2024-04-15,10.708422660827637,10.779398055818389,10.62857512993968,10.735039068519255,31625300
2024-04-16,10.593088150024414,10.74391108611993,10.593088150024414,10.646320122920157,31317300
2024-04-17,10.566473007202148,10.681808247989043,10.504369741429798,10.646320546677194,26530200
2024-04-18,10.610833168029785,10.664065144663057,10.504370060856806,10.575345465638792,28663900
2024-04-19,10.601961135864258,10.735040655718096,10.601961135864258,10.619705410282199,25809800
2024-04-22,10.601961135864258,10.735040655718096,10.601961135864258,10.637448838606566,23450600
2024-04-23,10.522113800048828,10.646321185135772,10.495498233992194,10.55760150348887,18581900
2024-04-24,10.681807518005371,10.735039489382096,10.504369023572089,10.504369023572089,37013000
2024-04-25,10.664064407348633,10.735039807223373,10.539857034521084,10.699552107286003,23667800
2024-04-26,10.655193328857422,10.71729659839104,10.628576916691365,10.672936757541203,16180400
2024-04-29,10.735040664672852,10.761656230228391,10.610833281924375,10.646320984696287,26520800
2024-04-30,10.779398918151855,10.974581693037434,10.717295654090156,10.717295654090156,25146600
2024-05-02,10.939094543457031,11.098789626048495,10.868119139214949,10.868119139214949,27782000
2024-05-03,10.974581718444824,11.07217268306679,10.95683829128334,11.063301392532807,23380200
2024-05-06,11.045557975769043,11.098789953568232,10.90360716309598,10.992326844063436,18713000
2024-05-07,11.17863655090332,11.205252114503008,11.054429177282257,11.063301313846656,27522500
2024-05-08,10.797143936157227,11.036685718414272,10.56647344502557,10.992326724506594,50692500
2024-05-09,10.690680503845215,10.823759173722648,10.619705100431444,10.628576391288004,25762900
2024-05-10,10.681807518005371,10.726167353137063,10.601959983987024,10.690679654250406,29029300
2024-05-13,10.699552536010742,10.743911528139764,10.610832859565617,10.708423826780422,22472500
2024-05-14,10.788269996643066,10.868117526087227,10.717294602935686,10.717294602935686,32670400
2024-05-15,10.921350479125977,11.027813579286175,10.797143105892323,10.814886532872269,36630700
2024-05-16,10.983453750610352,11.098788987390385,10.8592463772872,11.045557014225173,32475700
2024-05-17,10.983453750610352,11.010069314146202,10.89473407736617,11.001197177603082,28118800
2024-05-20,10.735040664672852,10.992326721292603,10.69068082468457,10.93909474408795,38940700
2024-05-21,10.664064407348633,10.868118470465136,10.664064407348633,10.735039807223373,38371300
2024-05-22,10.619705200195312,10.743911734289462,10.584217498155049,10.628576491135211,49248200
2024-05-23,10.610833168029785,10.708424138081625,10.575345465638792,10.575345465638792,28419600
2024-05-24,10.530984878540039,10.637447978155285,10.530984878540039,10.61083241477485,22790000
2024-05-27,10.477754592895508,10.601961129370727,10.460010318488434,10.584217701057227,16530500
2024-05-28,10.282571792602539,10.548729985735685,10.255956227117295,10.548729985735685,40481600
2024-05-29,10.220467567443848,10.30031425642312,10.060772497298322,10.22933885771255,34350900
2024-05-31,10.255956649780273,10.344675487085174,10.167236966381767,10.167236966381767,62942000
2024-06-03,10.24708366394043,10.380162331927973,10.16723612471049,10.26482709149512,24967400
2024-06-04,10.37129020690918,10.406777908152488,10.149491862615118,10.264827103179256,36455800
2024-06-05,10.264827728271484,10.468882657416895,10.220468733586195,10.371290838484642,35635900
2024-06-06,10.486624717712402,10.504368990146006,10.238210826296287,10.238210826296287,34548200
2024-06-07,10.255956649780273,10.433395170483681,10.229340237104557,10.389035328784427,32079700
2024-06-10,10.167236328125,10.273699433863735,10.140620763213704,10.220468304041145,23774700
2024-06-11,10.11400318145752,10.264826108652201,10.105131891576358,10.264826108652201,20061200
2024-06-12,9.998669624328613,10.176108128015033,9.927693376760521,10.158363854599628,40929700
2024-06-13,9.838973999023438,9.94543709529545,9.82122972659803,9.909949396538114,39287400
2024-06-14,9.972054481506348,10.007542186753595,9.741383974352427,9.83897579835258,22356900
2024-06-17,9.972054481506348,10.05190202983606,9.927694638423882,9.945438914094321,18072300
2024-06-18,9.980925559997559,10.087388664439642,9.901078020142611,9.927693584729747,37284200
2024-06-19,9.936564445495605,9.963180006664572,9.79461365780321,9.918821020080774,17907100
2024-06-20,10.00754165649414,10.114004766594828,9.936566249760348,9.980926090492366,29501600
2024-06-21,10.00754165649414,10.096261337958175,9.94543838712547,9.94543838712547,53470500
2024-06-24,10.043028831481934,10.114004234481602,9.95431000077912,9.989797702278954,32197300
2024-06-25,10.096261024475098,10.122876589650476,9.945438078325358,9.980925780590383,43592000
2024-06-26,10.158363342285156,10.220467450013464,9.998669120067966,10.02528468275525,26265300
2024-06-27,10.167236328125,10.238211731950823,10.096260924299177,10.167236328125,21499700
2024-06-28,10.122876167297363,10.184979432146651,9.901077825871589,10.140620440736317,51418600
2024-07-01,10.158363342285156,10.202723177492953,10.051900245442535,10.131747779597871,19515400
2024-07-02,10.167236328125,10.273699433863735,10.105133061300792,10.158364191123384,20259500
2024-07-03,10.096261024475098,10.264827398710569,10.078516750295805,10.23821183353519,32807200
2024-07-04,10.158363342285156,10.167235478545413,10.087387944390075,10.158363342285156,7438600
2024-07-05,10.043028831481934,10.184979637481268,9.963181291583922,10.15836407287978,39021700
2024-07-08,9.980925559997559,10.069645236746066,9.972053423103999,10.051900962958946,28570100
2024-07-09,9.980925559997559,10.025285398371812,9.91882229392973,9.980925559997559,25686000
2024-07-10,10.11400318145752,10.167235151211772,9.972052390237456,10.043027785847489,29040100
2024-07-11,10.229339599609375,10.353546979407927,10.114004356816482,10.158364195751219,22185700
2024-07-12,10.326931953430176,10.34467538227394,10.211596704618124,10.211596704618124,16859800
2024-07-15,10.326931953430176,10.34467538227394,10.255956545867928,10.34467538227394,12421100
2024-07-16,10.380162239074707,10.380162239074707,10.273699136418307,10.318058974048522,19050600
2024-07-17,10.486624717712402,10.566472251476664,10.34467392261748,10.389033757608011,30589900
2024-07-18,10.353546142578125,10.52211250159341,10.326930579805918,10.433393676988228,30271600
2024-07-19,10.406778335571289,10.442266884365692,10.335802930169628,10.335802930169628,22774900
2024-07-22,10.477754592895508,10.522113586726045,10.335802935919641,10.353547210326715,23809300
2024-07-23,10.45113754272461,10.495497379938351,10.415649842172321,10.477753952708968,20161400
2024-07-24,10.460009574890137,10.530984975285667,10.406777601546732,10.42452187469237,22727500
2024-07-25,10.513240814208984,10.575344073695705,10.406776874955387,10.460008844582186,21585700
2024-07-26,10.5398588180542,10.5398588180542,10.424523562217576,10.486626836093585,23201600
2024-07-29,10.486624717712402,10.539856688919738,10.433393592598545,10.530984552702934,38125500
2024-07-30,10.326931953430176,10.477754906023351,10.326931953430176,10.460010631085991,29077200
2024-07-31,10.273699760437012,10.406778435317255,10.21159649163871,10.291444035004288,66719000
2024-08-01,10.4156494140625,10.637447744921209,10.318058453078324,10.424521550359286,37947400
2024-08-02,10.530984878540039,10.530984878540039,10.371289806070418,10.380161942561733,29723800
2024-08-05,10.513240814208984,10.566471937742328,10.273698220028571,10.495496542302233,28528000
2024-08-06,10.655193328857422,10.743912164463508,10.468882674162975,10.47775481155166,27415700
2024-08-07,11.09878921508789,11.143149052620048,10.681808096035263,10.708423660117147,48591300
2024-08-08,10.96570873260498,11.14314806703959,10.92134974508978,11.054428399822285,28173200
2024-08-09,11.045557975769043,11.072173541621845,10.921351437726905,11.03668583845358,19122000
2024-08-12,10.992325782775879,11.134276581743869,10.992325782775879,11.089916745542997,17501300
2024-08-13,11.152021408081055,11.231868954044321,11.010070591299074,11.06330257063912,30082000
2024-08-14,11.143149375915527,11.258483772314385,11.12540510195044,11.152020666804518,22128400
2024-08-15,11.560129165649414,11.666592266597599,11.160892325570341,11.22299558960007,48543500
2024-08-16,11.54238510131836,11.888389948774712,11.54238510131836,11.666591622520755,39842400
2024-08-19,11.54238510131836,11.622232634144739,11.498025266848874,11.569000663562663,29029900
2024-08-20,11.480281829833984,11.569001505227465,11.418178564714667,11.524641667530725,16424000
2024-08-21,11.480281829833984,11.569001505227465,11.391563000534036,11.462538402411408,24177300
2024-08-22,11.533513069152832,11.560128631637012,11.453665535606818,11.489153234283549,25724200
2024-08-23,11.60448932647705,11.719824567246913,11.577873762020479,11.586745898870515,33099000
2024-08-26,11.60448932647705,11.72869670409695,11.54238606071387,11.631104890933623,20467700
2024-08-27,11.560129165649414,11.639976702883931,11.48915376501729,11.551257875140534,22335000
2024-08-28,11.489154815673828,11.595617926357818,11.36494827625597,11.569002360210218,21175200
2024-08-29,11.409307479858398,11.515770592490016,11.347204209013357,11.471411596797049,17873300
2024-08-30,11.409307479858398,11.418179617434436,11.311716504802819,11.329460779954893,50852200
2024-09-02,11.418179512023926,11.435923787012188,11.267356558998102,11.364948379246341,12639100
2024-09-03,11.356075286865234,11.489153953712743,11.338331013369018,11.45366625281384,19701100
2024-09-04,11.524641990661621,11.577873966608946,11.37381904592001,11.391563319933638,22848700
2024-09-05,11.506898880004883,11.551258720168466,11.4625390398413,11.480282468250588,14577100
2024-09-06,11.524641990661621,11.59561739452902,11.453666586794222,11.462538723801035,20976300
2024-09-09,11.631103515625,11.71982318144772,11.506896998785319,11.5246404242938,35098100
2024-09-10,11.746439933776855,11.817415335194143,11.542385866225535,11.542385866225535,27649100
2024-09-11,11.569002151489258,11.79967264352308,11.551258723075506,11.79967264352308,21490600
2024-09-12,11.453665733337402,11.52464113191615,11.320587072525623,11.498025568972492,34492700
2024-09-13,11.293971061706543,11.533513674926052,11.285099771141523,11.489153837726862,21946500
2024-09-16,11.409307479858398,11.418179617434436,11.311716504802819,11.320588642378855,20765800
2024-09-17,11.498025894165039,11.524641457861451,11.347202956396183,11.347202956396183,26068700
2024-09-18,11.515769958496094,11.657721613616793,11.400435560731715,11.40930685172574,26897100
2024-09-19,11.489154815673828,11.631105629919148,11.435923683378629,11.533514656648888,44713200
2024-09-20,11.320587158203125,11.533513355550856,11.293970748964536,11.498025655992901,41412300
2024-09-23,11.311716079711914,11.409307051100054,11.222996399472821,11.267356239592367,20009400
2024-09-24,11.320587158203125,11.44479368360922,11.258483049406582,11.347202721348218,22598600
2024-09-25,11.249611854553223,11.51576918044979,11.249611854553223,11.338330681154243,33524600
2024-09-26,11.391563415527344,11.418178980677578,11.285100308832849,11.320588011064347,16241400
2024-09-27,11.462538719177246,11.52464198601278,11.347203476415858,11.356075613419094,24958600
2024-09-30,11.60448932647705,11.684336865940304,11.444794247550542,11.48028194885715,31164900
2024-10-01,12.06583023071289,12.17229333411351,11.648849107823652,11.710952373283963,65825500
2024-10-02,12.172293663024902,12.2876289063488,12.074701847700458,12.154549388931892,51056800
2024-10-03,11.88839054107666,12.092445451365304,11.88839054107666,12.021470051115386,45000000
2024-10-04,11.781928062438965,11.932751007452403,11.684337093468791,11.764184634486913,36607700
2024-10-07,11.684337615966797,11.897263837474345,11.657722049801752,11.897263837474345,20788600
2024-10-08,11.60448932647705,11.648849164633695,11.54238606071387,11.560129488320404,35995700
2024-10-09,11.60448932647705,11.66659259224023,11.489154085707186,11.489154085707186,28383000
2024-10-10,11.631103515625,11.7020789098458,11.57787239300612,11.57787239300612,19340400
2024-10-11,11.427051544189453,11.63997776552435,11.391563840633637,11.613362199380886,31193700
2024-10-14,11.462538719177246,11.506898558099865,11.391563315338477,11.409306743251392,21045900
2024-10-15,11.427051544189453,11.489154813888733,11.364948274490173,11.471411385157621,33545800
2024-10-16,11.480281829833984,11.533513804288779,11.40043513729209,11.435922838230775,34342600
2024-10-17,11.409307479858398,11.498027163431551,11.311716504802819,11.338332071437321,18266900
2024-10-18,11.427051544189453,11.498026951301085,11.356076137077821,11.498026951301085,19422900
2024-10-21,11.382691383361816,11.480282353874555,11.364947955129304,11.427051223083451,28877400
2024-10-22,11.373819351196289,11.444794756968685,11.293971808178949,11.329460357158723,34756100
2024-10-23,11.311716079711914,11.373819348223133,11.267356239592367,11.30284394246929,22384200
2024-10-24,11.382691383361816,11.435923360246491,11.249612710290483,11.285100412849078,19295300
2024-10-25,11.311716079711914,11.391563622708382,11.293971805226665,11.373819348223133,19204000
2024-10-28,11.435921669006348,11.533512625086516,11.338329866832733,11.364946274385598,20050900
2024-10-29,11.515769958496094,11.560129797840464,11.418178988813327,11.444794553982524,21500600
2024-10-30,11.471409797668457,11.613360592247636,11.444793389114754,11.57787289360284,21176300
2024-10-31,11.21412467956543,11.391563187165893,11.072173027391514,11.178636978045336,61215800
2024-11-01,11.125405311584473,11.222996281950685,11.072173334779723,11.098789746228881,29027800
2024-11-04,11.240740776062012,11.276228479261283,11.098789963264933,11.169765369663471,19442900
2024-11-05,11.249611854553223,11.302842981295134,11.152020045370543,11.178636454835004,18352000
2024-11-06,11.08991813659668,11.134277978361789,10.947967319823219,11.107662411740167,39053800
2024-11-07,11.134278297424316,11.258484842613539,10.992327476583132,10.992327476583132,23946600
2024-11-08,10.939094543457031,11.134277328169537,10.92135111544329,11.001197810645463,35013400
2024-11-11,11.09878921508789,11.13427691589491,10.876990873520636,10.921350711052792,20684800
2024-11-12,11.160892486572266,11.214124460861017,10.912478580776328,11.027813819990682,26899600
2024-11-13,11.293971061706543,11.329459608340711,11.054429294580556,11.107661268438287,30341700
2024-11-14,11.21412467956543,11.44479431639926,11.187508268855202,11.258483671895387,38027500
2024-11-18,11.018941879272461,11.240740224916282,10.983454177813192,11.072173008414595,37251000
2024-11-19,11.027813911437988,11.178636852731021,11.018941774634037,11.045557338952356,28564100
2024-11-21,10.992325782775879,11.072172472625248,10.91247824683301,10.921350383291884,18400700
2024-11-22,11.249611854553223,11.267355281436025,11.063301218769523,11.081044645652325,24116600
2024-11-25,11.125405311584473,11.258483984455996,11.125405311584473,11.169765151239503,22015800
2024-11-26,11.187508583068848,11.276228262407644,11.125405315187832,11.16976515485723,16924800
2024-11-27,11.134278297424316,11.302844685649816,11.098790592214021,11.20525370784491,48572000
2024-11-28,11.00119686126709,11.356074697945907,10.930221463150025,11.134276367306704,40805900
2024-11-29,11.293971061706543,11.293971061706543,10.86811865521878,10.939094056300073,62396000
2024-12-02,11.755311965942383,11.773056239185674,11.178636623031672,11.231867750574514,87464600
2024-12-03,12.287628173828125,12.314243737287411,11.702079855069298,11.755311828081377,72892200
2024-12-04,12.358603477478027,12.473938713027529,12.225523969031602,12.331987068132642,50659000
2024-12-05,12.793328285217285,12.828815985680146,12.420707007310488,12.465066844412444,38794000
2024-12-06,12.615889549255371,12.890919011225588,12.5537854400254,12.68686494886662,46449200
2024-12-09,12.60701847076416,12.71348157911544,12.544915202415973,12.615890607983495,25321800
2024-12-10,12.660248756408691,12.864302808627578,12.660248756408691,12.713479880425156,22942500
2024-12-11,12.243268966674805,12.74009679188962,12.119061587324325,12.660250097407403,49150600
2024-12-12,11.622233390808105,12.048085798815881,11.622233390808105,11.977110397481253,49616900
2024-12-13,11.60448932647705,11.85290323562331,11.54238606071387,11.622233600177124,30867900
2024-12-16,11.391563415527344,11.906135520930855,11.391563415527344,11.604489628916335,32095500
2024-12-17,11.622233390808105,11.702080082739421,11.524641579402848,11.533513716093058,39564500
2024-12-18,11.320587158203125,11.604488754666766,11.311715021790262,11.595616618253903,40864200
2024-12-19,11.338330268859863,11.453665500731423,11.21412374691624,11.320586842622262,38104000
2024-12-20,11.44841480255127,11.513941907249123,11.242475024151398,11.308001236121568,86074600
2024-12-23,11.439055442810059,11.55138648323932,11.223753612441492,11.336084652870754,40181700
2024-12-26,11.364169120788574,11.457777883334794,11.223754637877493,11.401612804352629,21166800
2024-12-27,11.298640251159668,11.410971284415105,11.205031503143987,11.38288874928317,37624000
2024-12-30,10.989728927612305,11.382887963219963,10.989728927612305,11.28927922166858,38907400
2025-01-02,10.858677864074707,11.130144766040187,10.755707074990312,10.971008903571345,33417900
2025-01-03,10.605931282043457,10.811871946637524,10.549766214344492,10.755705986210904,41365900
2025-01-06,10.568490028381348,10.765069595840595,10.49360265913286,10.634016253291811,50881500
2025-01-07,10.802512168884277,10.83995584965556,10.549767546860064,10.577850084256584,34905200
2025-01-08,10.690180778503418,10.793150674089853,10.559127453707077,10.746345851467751,39248800
2025-01-09,10.671459197998047,10.774429993121013,10.577850439291838,10.699542629064927,24470100
2025-01-10,10.446796417236328,10.69954192381192,10.37190905811639,10.67145849459614,31277300
2025-01-13,10.521683692932129,10.587210801188329,10.409352655142872,10.465518620401367,28945300
2025-01-14,10.493600845336914,10.64337555794566,10.437434881744782,10.493600845336914,42625300
2025-01-15,10.66209888458252,10.699542566391232,10.446797044636577,10.577850377330968,45380700
2025-01-16,10.371909141540527,10.690180866724075,10.33446546167939,10.690180866724075,29298500
2025-01-17,10.381269454956055,10.381269454956055,10.081720040008687,10.147246251346505,51433600
2025-01-20,10.343827247619629,10.39999232453771,10.100442867033802,10.343827247619629,22293700
2025-01-21,10.531044960021973,10.540406103129984,10.28766059558014,10.28766059558014,26293900
2025-01-22,10.315743446350098,10.502961834371543,10.240855198413827,10.465518156767255,44993500
2025-01-23,10.343827247619629,10.446797150454646,10.278300134244796,10.315744709160587,35708100
2025-01-24,10.175329208374023,10.418713564489792,10.175329208374023,10.34382620764305,44514500
2025-01-27,10.409353256225586,10.409353256225586,10.147247486248824,10.175330024135818,34876400
2025-01-28,10.399991035461426,10.493600675692408,10.315743430526773,10.34382596550499,39022900
2025-01-29,10.268939018249512,10.48423994951283,10.212773053334713,10.465518556359715,26199700
2025-01-30,10.399991035461426,10.428074463167334,10.259577467842645,10.287660002820862,22347200
2025-01-31,10.390631675720215,10.521684111996793,10.390631675720215,10.428075356474633,26952000
2025-02-03,10.325104713439941,10.502962869128758,10.259578494358683,10.43743575731972,29524300
2025-02-04,10.203411102294922,10.297020738829893,10.128523750158008,10.297020738829893,23133400
2025-02-05,10.128524780273438,10.240855819903368,10.034916026945702,10.240855819903368,44675800
2025-02-06,10.165968894958496,10.203412576436643,10.044276706972575,10.109803819105169,24218200
2025-02-07,10.156607627868652,10.222133840716936,10.109802807522295,10.165967877755767,33491500
2025-02-10,10.268939018249512,10.512322485606365,10.203411910394292,10.240855589428248,50519600
2025-02-11,10.259577751159668,10.325103965494238,10.091080751181954,10.325103965494238,35802500
2025-02-12,10.222134590148926,10.334465631579075,10.109803548718777,10.137886085894374,39414800
2025-02-13,10.278299331665039,10.287660474663024,10.147246900604193,10.175329436870413,21078300
2025-02-14,10.418713569641113,10.474878640940084,10.29702139152306,10.343826212757344,34084700
2025-02-17,10.390631675720215,10.512322968626247,10.362548245608576,10.456157893858505,9559900
2025-02-18,10.381269454956055,10.456156808692898,10.33446463568861,10.4280742742235,18776800
2025-02-19,10.268939018249512,10.334465233377003,10.231495339215554,10.297021554343047,16856200
2025-02-20,10.334465026855469,10.37190870514116,10.203411706491696,10.231495134751746,24406000
2025-02-21,10.409353256225586,10.456158081189097,10.306383355488089,10.315744499026348,34245000
2025-02-24,10.325104713439941,10.45615804433024,10.278299888641422,10.45615804433024,28954600
2025-02-25,10.381269454956055,10.4280742742235,10.315743243618238,10.325103493289586,24354400
2025-02-26,10.952285766601562,11.083339082198961,10.718262562645428,10.98036830111255,79612200
2025-02-27,11.53266429901123,11.69180016421162,10.914843124811023,10.924204268111696,66169900
2025-02-28,11.439055442810059,11.691800060593959,11.326724402380798,11.523303946313943,79761000
2025-03-05,11.963266372680664,12.103680835813115,11.626273268072655,11.701160624652212,54086900
2025-03-06,12.028793334960938,12.20665058152225,11.888378873512607,11.953905979279574,40524500
2025-03-07,12.2628173828125,12.2815387766486,11.907101972648976,11.96326704688504,30190400
2025-03-10,12.281538963317871,12.412592293073523,12.15048563356222,12.169207920410644,27718600
2025-03-11,12.038153648376465,12.31898168002679,11.925822614261875,12.244094323950398,32659900
2025-03-12,12.197288513183594,12.272175863181483,12.047513813187814,12.075596346255114,38219900
2025-03-13,12.478117942810059,12.478117942810059,12.113041400456655,12.244094724238636,35316500
2025-03-14,12.768306732177734,12.768306732177734,12.524922378127858,12.524922378127858,41772200
2025-03-17,12.822733879089355,12.936125672210188,12.67154482159491,12.699892544585651,49697100
2025-03-18,12.803836822509766,12.879431357899216,12.529806406433526,12.756590012601874,31311700
2025-03-19,12.926677703857422,13.011721778407733,12.747140012882783,12.803836362968962,35578000
2025-03-20,12.851083755493164,12.936126932752298,12.709343324412032,12.926678291606587,18669000
2025-03-21,12.973922729492188,12.992821811956256,12.832183215643077,12.8794300206454,28909800
2025-03-24,12.794386863708496,13.030620004398209,12.737690513433483,13.00227227983966,21122400
2025-03-25,12.851083755493164,12.907779206999253,12.624299245994942,12.747140592468742,20685600
2025-03-26,12.643198013305664,12.784937539671715,12.492008944873094,12.784937539671715,29019200
2025-03-27,12.718792915344238,12.737691098865872,12.586502026060977,12.662096562463425,20680800
2025-03-28,12.690443992614746,12.690443992614746,12.520355851171706,12.624298103632524,37767300
2025-03-31,12.75658893585205,12.964474341204953,12.577052154745816,12.586500795003504,41452600
2025-04-01,12.8605318069458,12.898329073269396,12.59595094268063,12.662095933457445,31317800
2025-04-02,12.917228698730469,12.936126882105858,12.709343274653476,12.851083705179677,35788800
2025-04-03,13.087315559387207,13.361345949888761,12.860531073226237,12.888879697220021,44926800
2025-04-04,12.955024719238281,13.1345614992282,12.813285203517706,12.97392290079402,59559600
2025-04-07,12.454211235046387,12.851082976152968,12.274673546796414,12.558153490609387,50069000
2025-04-08,12.510907173156738,12.737690776626893,12.425863096565946,12.435312638666685,39798300
2025-04-09,12.917228698730469,13.115664580540791,12.425863314759022,12.463660582667751,51912400
2025-04-10,12.851083755493164,12.983373743112676,12.775489219379741,12.91722874930292,21741000
2025-04-11,12.737690925598145,12.97392407393186,12.699893657911067,12.97392407393186,35635500
2025-04-14,12.926677703857422,12.983373152785687,12.784937279220932,12.898329078235376,23490300
2025-04-15,12.907777786254883,13.09676410573693,12.869980522358475,12.926676868782016,22758200
2025-04-16,13.125113487243652,13.304650275826837,12.822734457458106,12.841633541076288,60471500
2025-04-17,13.229055404663086,13.32354901801669,13.030619537546825,13.134561791309483,56058800
2025-04-22,13.247955322265625,13.418042575394614,12.983373548673082,13.087316710140845,28032800
2025-04-23,13.2763032913208,13.51253644276367,13.210157396129388,13.3802455535388,35704200
2025-04-24,13.370794296264648,13.40859155960131,13.210155701794372,13.304649310714948,38150200
2025-04-25,13.31410026550293,13.446390250648612,13.181809379199311,13.295201181249011,24152700
2025-04-28,13.51253604888916,13.550333315971956,13.27630290433221,13.332998354377438,28336600
2025-04-29,13.71097183227539,13.79601590791757,13.399144155692685,13.436941422516107,59612200
2025-04-30,13.767666816711426,13.947204503924402,13.644825478396731,13.65427502007276,46988000
2025-05-02,13.342448234558105,13.710972273822835,13.342448234558105,13.616478653142252,35468500
2025-05-05,13.285752296447754,13.465289087775272,13.257403670587156,13.342447745853109,29153300
2025-05-06,13.427491188049316,13.465288452923488,13.229055322170444,13.229055322170444,21775000
2025-05-07,13.484188079833984,13.550333070742322,13.28575220595106,13.521985346232738,23409200
2025-05-08,13.578680992126465,14.202336347327082,13.50308645823293,13.95665456275206,45418600
2025-05-09,13.493636131286621,13.616477467007458,13.418041601790396,13.503085672763119,23513400
2025-05-12,13.503085136413574,13.540882399660362,13.304649279078488,13.474737414267945,19557500
2025-05-13,13.465289115905762,13.588130458084555,13.351897315700244,13.559782733322656,20625000
2025-05-14,13.446390151977539,13.635377388498167,13.408592884905,13.408592884905,37228600
2025-05-15,13.616477966308594,13.64482569061969,13.418042093815108,13.446389818126205,19063200
2025-05-16,13.719446182250977,13.72897950503055,13.538299410922928,13.605038125786402,26057600
2025-05-19,13.65270709991455,13.852921420647236,13.65270709991455,13.700377349466978,14202200
2025-05-20,13.624105453491211,13.700377489862946,13.557367648974543,13.652707239822012,17554600
2025-05-21,13.500162124633789,13.662240416717092,13.376219847791598,13.509696355752647,16478300
2025-05-22,13.44295883178711,13.605037127190812,13.44295883178711,13.500162401203509,18062800
2025-05-23,13.576434135437012,13.633638612832922,13.31901626024122,13.347618044322013,16090900
2025-05-26,13.595502853393555,13.614570406727992,13.4429587897807,13.585968622109167,6439900
2025-05-27,13.538298606872559,13.78618316910761,13.5096968217637,13.78618316910761,15568200
2025-05-28,13.44295883178711,13.55736687985425,13.433424600472929,13.54783264854007,12853200
2025-05-29,13.404823303222656,13.509697123789287,13.357153054152596,13.385754839900882,12528800
2025-05-30,13.376220703125,13.462026970212905,13.252278418357404,13.462026970212905,38207300
2025-06-02,13.261812210083008,13.433424738565023,13.18554017725419,13.385754490738424,15049400
2025-06-03,13.357152938842773,13.423890741424097,13.185540407365808,13.261812441525711,18971700
2025-06-04,13.423890113830566,13.595502637284305,13.357152314369367,13.433424344963402,19154800
2025-06-05,13.223676681518555,13.452492788446529,13.185540663697227,13.442959465916985,20132900
2025-06-06,13.423890113830566,13.442958576096238,13.176005559782793,13.31901629907235,26987600
2025-06-09,13.30948257446289,13.404823070951,13.166472738965085,13.33808435971558,17173900
2025-06-10,13.156938552856445,13.442959134073092,13.090199841390799,13.414356439487372,23640900
2025-06-11,13.261812210083008,13.271346441495197,12.994860095182146,13.090199681600993,22849900
2025-06-12,13.156938552856445,13.242744818144876,13.099734072919372,13.109268304447944,14788400
2025-06-13,13.00439453125,13.14740436774605,12.94719005111096,13.04253054826457,28248400
2025-06-16,13.04253101348877,13.204609318890586,12.9567247448367,13.023462549684133,27978300
2025-06-17,12.842315673828125,13.109267781335156,12.775576965025621,13.09019931903892,32452200
2025-06-18,12.861383438110352,12.918587916704196,12.727907836781952,12.756509621461703,37567000
2025-06-20,12.899519920349121,12.918588383647746,12.746975850897606,12.785111868260485,39451400
2025-06-23,12.928122520446777,13.013927876957942,12.842316254701245,12.870918040204968,27562100
2025-06-24,12.880452156066895,13.013927760041367,12.804180122585949,12.94718995805413,26798300
2025-06-25,12.537226676940918,12.842315709897303,12.489557339535095,12.775577000907356,50901200
2025-06-26,12.699305534362793,12.74697578312152,12.508625448562253,12.584897482882468,36177200
2025-06-27,12.537226676940918,12.603965385930865,12.403751077429684,12.603965385930865,27309500
2025-06-30,12.699305534362793,12.718373997560033,12.432353414242037,12.480023663000765,34532500
2025-07-01,12.756509780883789,12.785111565920985,12.556295467154706,12.737441318036089,21493700
2025-07-02,13.013927459716797,13.137869738571684,12.737441117420305,12.861383396275192,47073600
2025-07-03,12.851849555969238,13.090199889656214,12.851849555969238,13.032996318742585,15694900
2025-07-04,12.889986991882324,12.994860815526835,12.775578027062709,12.78511225900341,6452500
2025-07-07,12.775577545166016,12.909054059597878,12.680237957058429,12.880452274089038,23165300
2025-07-08,12.756509780883789,12.861383598843078,12.6516359629245,12.794645797344835,32803300
2025-07-09,12.68977165222168,12.82324725177694,12.613498712031681,12.82324725177694,31299800
2025-07-10,12.61349868774414,12.7565094274364,12.537226656935333,12.603965365818786,26865400
2025-07-11,12.708839416503906,12.756509663951835,12.470489088498606,12.575362905496574,40755100
2025-07-14,12.670703887939453,12.937656010991635,12.642102102063886,12.642102102063886,36420400
2025-07-15,12.651636123657227,12.889986456875477,12.613499197477317,12.746975711403909,27675300
2025-07-16,13.04253101348877,13.090200354531564,12.689772616212577,12.756510421060009,48903600
2025-07-17,12.832782745361328,13.052064628621835,12.813714281129414,13.032997073624339,19213600
2025-07-18,12.699305534362793,12.861383834601845,12.670703748801305,12.708839765961413,23902900
2025-07-21,12.794646263122559,12.823248049200977,12.642102191725142,12.727908459194785,21355000
2025-07-22,12.775577545166016,12.899519828016809,12.775577545166016,12.804180239909222,22285900
2025-07-23,12.956724166870117,13.023461968740543,12.77557740574416,12.78511163722118,15345700
2025-07-24,12.870918273925781,12.956724541229454,12.785112006622107,12.90905429170137,8292700
2025-07-25,12.842315673828125,12.966257951050686,12.823247211531887,12.947189488754448,15436100
2025-07-28,12.451421737670898,12.861383690231607,12.422819043196109,12.842316136482772,56671100
2025-07-29,12.575363159179688,12.61349917606048,12.413285769362089,12.537227142298894,20942500
2025-07-30,12.537226676940918,12.766043678966788,12.4704888771853,12.584896923581072,25805400
